"","id","idU","idf"
"3876",3876,505,227
"3877",3877,924,138
"3878",3878,850,248
"3879",3879,778,518
"3880",3880,732,906
"3881",3881,571,879
"3882",3882,460,994
"3883",3883,661,185
"3884",3884,273,210
"3885",3885,958,962
"3886",3886,348,600
"3887",3887,810,704
"3888",3888,183,844
"3889",3889,1000,78
"3890",3890,313,729
"3891",3891,770,220
"3892",3892,598,51
"3893",3893,839,135
"3894",3894,434,417
"3895",3895,281,594
"3896",3896,31,114
"3897",3897,636,479
"3898",3898,369,151
"3899",3899,541,139
"3900",3900,690,954
"3901",3901,458,186
"3902",3902,876,687
"3903",3903,749,329
"3904",3904,142,437
"3905",3905,263,405
"3906",3906,260,368
"3907",3907,643,335
"3908",3908,601,311
"3909",3909,557,39
"3910",3910,249,293
"3911",3911,994,30
"3912",3912,127,983
"3913",3913,802,900
"3914",3914,806,654
"3915",3915,803,74
"3916",3916,554,981
"3917",3917,514,234
"3918",3918,871,651
"3919",3919,998,177
"3920",3920,216,915
"3921",3921,797,46
"3922",3922,178,243
"3923",3923,860,740
"3924",3924,816,354
"3925",3925,278,266
"3926",3926,569,711
"3927",3927,317,432
"3928",3928,767,672
"3929",3929,41,539
"3930",3930,378,592
"3931",3931,859,401
"3932",3932,611,971
"3933",3933,310,60
"3934",3934,879,440
"3935",3935,267,105
"3936",3936,974,713
"3937",3937,349,323
"3938",3938,863,890
"3939",3939,889,252
"3940",3940,870,133
"3941",3941,638,320
"3942",3942,926,586
"3943",3943,812,828
"3944",3944,707,884
"3945",3945,623,487
"3946",3946,899,180
"3947",3947,289,774
"3948",3948,873,36
"3949",3949,868,699
"3950",3950,397,568
"3951",3951,971,517
"3952",3952,521,887
"3953",3953,558,896
"3954",3954,667,863
"3955",3955,102,744
"3956",3956,406,26
"3957",3957,114,851
"3958",3958,590,341
"3959",3959,152,318
"3960",3960,1,771
"3961",3961,999,11
"3962",3962,403,598
"3963",3963,16,410
"3964",3964,298,847
"3965",3965,534,146
"3966",3966,330,482
"3967",3967,525,607
"3968",3968,609,316
"3969",3969,955,382
"3970",3970,404,418
"3971",3971,452,327
"3972",3972,285,337
"3973",3973,22,475
"3974",3974,336,348
"3975",3975,532,845
"3976",3976,167,632
"3977",3977,540,75
"3978",3978,607,725
"3979",3979,854,996
"3980",3980,24,903
"3981",3981,918,838
"3982",3982,544,453
"3983",3983,585,761
"3984",3984,928,155
"3985",3985,938,260
"3986",3986,33,808
"3987",3987,635,807
"3988",3988,169,21
"3989",3989,417,950
"3990",3990,126,242
"3991",3991,772,279
"3992",3992,156,669
"3993",3993,533,129
"3994",3994,791,649
"3995",3995,989,34
"3996",3996,215,912
"3997",3997,447,643
"3998",3998,443,510
"3999",3999,12,73
"4000",4000,884,396
"4001",4001,758,540
"4002",4002,274,269
"4003",4003,18,221
"4004",4004,69,315
"4005",4005,259,831
"4006",4006,763,793
"4007",4007,199,235
"4008",4008,933,420
"4009",4009,841,413
"4010",4010,368,585
"4011",4011,721,815
"4012",4012,814,708
"4013",4013,784,82
"4014",4014,17,512
"4015",4015,626,96
"4016",4016,594,836
"4017",4017,176,716
"4018",4018,154,240
"4019",4019,64,86
"4020",4020,941,435
"4021",4021,211,662
"4022",4022,371,159
"4023",4023,553,970
"4024",4024,495,427
"4025",4025,2,928
"4026",4026,535,644
"4027",4027,383,783
"4028",4028,66,387
"4029",4029,852,489
"4030",4030,951,72
"4031",4031,502,894
"4032",4032,774,908
"4033",4033,426,767
"4034",4034,720,597
"4035",4035,98,564
"4036",4036,256,288
"4037",4037,455,778
"4038",4038,886,682
"4039",4039,625,263
"4040",4040,184,407
"4041",4041,768,254
"4042",4042,3,973
"4043",4043,509,705
"4044",4044,709,37
"4045",4045,182,832
"4046",4046,393,823
"4047",4047,718,624
"4048",4048,208,763
"4049",4049,53,406
"4050",4050,418,244
"4051",4051,562,231
"4052",4052,733,125
"4053",4053,467,977
"4054",4054,799,499
"4055",4055,141,546
"4056",4056,679,16
"4057",4057,442,919
"4058",4058,255,762
"4059",4059,508,787
"4060",4060,332,126
"4061",4061,128,59
"4062",4062,915,213
"4063",4063,588,965
"4064",4064,372,83
"4065",4065,940,31
"4066",4066,817,7
"4067",4067,132,481
"4068",4068,422,746
"4069",4069,153,325
"4070",4070,89,764
"4071",4071,312,438
"4072",4072,84,179
"4073",4073,115,344
"4074",4074,560,936
"4075",4075,788,623
"4076",4076,158,331
"4077",4077,897,317
"4078",4078,376,533
"4079",4079,419,891
"4080",4080,187,701
"4081",4081,420,613
"4082",4082,665,769
"4083",4083,983,124
"4084",4084,305,800
"4085",4085,23,238
"4086",4086,531,511
"4087",4087,922,20
"4088",4088,688,458
"4089",4089,155,864
"4090",4090,461,364
"4091",4091,125,628
"4092",4092,75,97
"4093",4093,61,52
"4094",4094,602,531
"4095",4095,513,544
"4096",4096,843,737
"4097",4097,885,301
"4098",4098,687,754
"4099",4099,240,924
"4100",4100,117,604
"4101",4101,295,676
"4102",4102,476,90
"4103",4103,792,349
"4104",4104,499,28
"4105",4105,261,328
"4106",4106,722,658
"4107",4107,703,902
"4108",4108,600,976
"4109",4109,943,785
"4110",4110,848,664
"4111",4111,752,309
"4112",4112,481,273
"4113",4113,325,802
"4114",4114,575,636
"4115",4115,225,41
"4116",4116,485,931
"4117",4117,640,294
"4118",4118,997,369
"4119",4119,548,854
"4120",4120,151,506
"4121",4121,864,480
"4122",4122,691,910
"4123",4123,293,136
"4124",4124,108,454
"4125",4125,617,942
"4126",4126,898,312
"4127",4127,241,681
"4128",4128,264,346
"4129",4129,861,170
"4130",4130,307,773
"4131",4131,872,527
"4132",4132,119,953
"4133",4133,662,841
"4134",4134,385,519
"4135",4135,912,100
"4136",4136,738,455
"4137",4137,824,547
"4138",4138,728,357
"4139",4139,62,986
"4140",4140,110,428
"4141",4141,500,55
"4142",4142,779,907
"4143",4143,436,376
"4144",4144,231,550
"4145",4145,523,494
"4146",4146,787,732
"4147",4147,755,109
"4148",4148,363,756
"4149",4149,978,629
"4150",4150,473,745
"4151",4151,38,995
"4152",4152,985,152
"4153",4153,414,157
"4154",4154,895,394
"4155",4155,639,275
"4156",4156,396,872
"4157",4157,550,984
"4158",4158,634,486
"4159",4159,503,961
"4160",4160,742,921
"4161",4161,674,691
"4162",4162,186,253
"4163",4163,963,646
"4164",4164,45,334
"4165",4165,681,193
"4166",4166,913,880
"4167",4167,492,383
"4168",4168,711,464
"4169",4169,684,817
"4170",4170,180,987
"4171",4171,907,80
"4172",4172,504,388
"4173",4173,866,385
"4174",4174,402,529
"4175",4175,759,577
"4176",4176,43,538
"4177",4177,630,572
"4178",4178,391,810
"4179",4179,355,892
"4180",4180,642,904
"4181",4181,8,576
"4182",4182,220,374
"4183",4183,327,827
"4184",4184,914,359
"4185",4185,479,201
"4186",4186,566,358
"4187",4187,424,526
"4188",4188,352,964
"4189",4189,421,675
"4190",4190,437,67
"4191",4191,491,861
"4192",4192,522,232
"4193",4193,605,537
"4194",4194,706,835
"4195",4195,70,491
"4196",4196,401,723
"4197",4197,356,514
"4198",4198,845,434
"4199",4199,807,860
"4200",4200,195,229
"4201",4201,228,709
"4202",4202,321,918
"4203",4203,480,422
"4204",4204,819,106
"4205",4205,449,389
"4206",4206,969,685
"4207",4207,320,840
"4208",4208,704,204
"4209",4209,927,939
"4210",4210,77,465
"4211",4211,657,515
"4212",4212,150,262
"4213",4213,82,935
"4214",4214,78,573
"4215",4215,931,803
"4216",4216,358,352
"4217",4217,892,123
"4218",4218,163,102
"4219",4219,148,700
"4220",4220,995,367
"4221",4221,948,425
"4222",4222,218,679
"4223",4223,54,165
"4224",4224,632,196
"4225",4225,301,202
"4226",4226,831,680
"4227",4227,880,758
"4228",4228,650,430
"4229",4229,701,292
"4230",4230,719,461
"4231",4231,977,811
"4232",4232,181,960
"4233",4233,982,611
"4234",4234,838,326
"4235",4235,909,495
"4236",4236,322,433
"4237",4237,689,131
"4238",4238,106,450
"4239",4239,300,303
"4240",4240,592,483
"4241",4241,953,525
"4242",4242,246,2
"4243",4243,131,736
"4244",4244,335,760
"4245",4245,671,989
"4246",4246,823,885
"4247",4247,121,988
"4248",4248,244,299
"4249",4249,57,160
"4250",4250,232,966
"4251",4251,85,249
"4252",4252,175,168
"4253",4253,603,869
"4254",4254,58,584
"4255",4255,653,733
"4256",4256,410,707
"4257",4257,333,289
"4258",4258,695,447
"4259",4259,660,69
"4260",4260,93,759
"4261",4261,337,562
"4262",4262,236,250
"4263",4263,856,226
"4264",4264,986,634
"4265",4265,952,25
"4266",4266,238,837
"4267",4267,433,728
"4268",4268,947,630
"4269",4269,564,91
"4270",4270,412,93
"4271",4271,527,411
"4272",4272,435,812
"4273",4273,170,223
"4274",4274,757,377
"4275",4275,97,290
"4276",4276,49,439
"4277",4277,490,943
"4278",4278,462,332
"4279",4279,223,620
"4280",4280,405,703
"4281",4281,456,882
"4282",4282,415,449
"4283",4283,519,719
"4284",4284,793,660
"4285",4285,362,667
"4286",4286,675,265
"4287",4287,984,384
"4288",4288,200,99
"4289",4289,113,98
"4290",4290,213,233
"4291",4291,63,154
"4292",4292,212,969
"4293",4293,835,834
"4294",4294,501,563
"4295",4295,867,566
"4296",4296,303,673
"4297",4297,939,657
"4298",4298,444,724
"4299",4299,798,188
"4300",4300,837,44
"4301",4301,284,916
"4302",4302,731,504
"4303",4303,506,209
"4304",4304,409,448
"4305",4305,724,470
"4306",4306,139,788
"4307",4307,470,57
"4308",4308,489,786
"4309",4309,965,63
"4310",4310,429,794
"4311",4311,739,142
"4312",4312,727,43
"4313",4313,836,945
"4314",4314,957,321
"4315",4315,659,698
"4316",4316,568,314
"4317",4317,698,42
"4318",4318,736,545
"4319",4319,782,351
"4320",4320,185,534
"4321",4321,547,310
"4322",4322,637,777
"4323",4323,464,779
"4324",4324,357,203
"4325",4325,596,842
"4326",4326,685,398
"4327",4327,668,32
"4328",4328,399,24
"4329",4329,99,963
"4330",4330,83,750
"4331",4331,567,656
"4332",4332,555,677
"4333",4333,95,463
"4334",4334,207,816
"4335",4335,286,792
"4336",4336,822,870
"4337",4337,878,589
"4338",4338,35,429
"4339",4339,773,602
"4340",4340,844,706
"4341",4341,51,694
"4342",4342,230,956
"4343",4343,723,10
"4344",4344,272,693
"4345",4345,862,295
"4346",4346,954,688
"4347",4347,593,412
"4348",4348,737,689
"4349",4349,765,370
"4350",4350,451,642
"4351",4351,413,462
"4352",4352,329,256
"4353",4353,400,366
"4354",4354,790,270
"4355",4355,493,246
"4356",4356,453,380
"4357",4357,118,378
"4358",4358,827,957
"4359",4359,242,730
"4360",4360,855,330
"4361",4361,366,548
"4362",4362,315,975
"4363",4363,486,947
"4364",4364,556,174
"4365",4365,432,353
"4366",4366,682,849
"4367",4367,275,267
"4368",4368,79,296
"4369",4369,875,501
"4370",4370,744,4
"4371",4371,381,496
"4372",4372,146,821
"4373",4373,498,77
"4374",4374,234,281
"4375",4375,262,190
"4376",4376,354,245
"4377",4377,196,873
"4378",4378,283,791
"4379",4379,222,12
"4380",4380,760,62
"4381",4381,777,172
"4382",4382,563,781
"4383",4383,761,929
"4384",4384,511,829
"4385",4385,991,549
"4386",4386,80,622
"4387",4387,578,492
"4388",4388,450,53
"4389",4389,726,291
"4390",4390,346,554
"4391",4391,869,397
"4392",4392,865,363
"4393",4393,949,856
"4394",4394,445,637
"4395",4395,482,161
"4396",4396,189,749
"4397",4397,384,466
"4398",4398,693,731
"4399",4399,253,61
"4400",4400,254,898
"4401",4401,655,524
"4402",4402,645,616
"4403",4403,833,222
"4404",4404,477,211
"4405",4405,796,282
"4406",4406,961,886
"4407",4407,894,631
"4408",4408,932,683
"4409",4409,672,509
"4410",4410,323,474
"4411",4411,209,695
"4412",4412,129,392
"4413",4413,4,581
"4414",4414,269,95
"4415",4415,496,528
"4416",4416,888,555
"4417",4417,992,198
"4418",4418,512,307
"4419",4419,76,932
"4420",4420,612,287
"4421",4421,440,89
"4422",4422,370,224
"4423",4423,47,557
"4424",4424,359,6
"4425",4425,247,911
"4426",4426,408,54
"4427",4427,570,402
"4428",4428,705,901
"4429",4429,343,184
"4430",4430,906,50
"4431",4431,55,850
"4432",4432,586,143
"4433",4433,124,451
"4434",4434,341,469
"4435",4435,616,742
"4436",4436,90,278
"4437",4437,427,697
"4438",4438,344,848
"4439",4439,735,567
"4440",4440,576,33
"4441",4441,613,137
"4442",4442,713,130
"4443",4443,692,247
"4444",4444,712,633
"4445",4445,407,313
"4446",4446,28,934
"4447",4447,966,556
"4448",4448,606,472
"4449",4449,245,277
"4450",4450,599,187
"4451",4451,237,714
"4452",4452,159,605
"4453",4453,546,255
"4454",4454,851,144
"4455",4455,299,272
"4456",4456,364,306
"4457",4457,123,933
"4458",4458,143,923
"4459",4459,849,390
"4460",4460,751,627
"4461",4461,331,516
"4462",4462,88,452
"4463",4463,542,488
"4464",4464,988,818
"4465",4465,970,645
"4466",4466,165,467
"4467",4467,559,122
"4468",4468,463,393
"4469",4469,734,635
"4470",4470,138,176
"4471",4471,5,206
"4472",4472,48,162
"4473",4473,488,661
"4474",4474,936,914
"4475",4475,910,485
"4476",4476,107,748
"4477",4477,214,215
"4478",4478,708,158
"4479",4479,795,345
"4480",4480,438,542
"4481",4481,670,508
"4482",4482,830,780
"4483",4483,392,999
"4484",4484,257,822
"4485",4485,846,782
"4486",4486,172,980
"4487",4487,347,614
"4488",4488,270,670
"4489",4489,801,722
"4490",4490,780,720
"4491",4491,857,500
"4492",4492,589,128
"4493",4493,916,666
"4494",4494,890,671
"4495",4495,976,946
"4496",4496,11,596
"4497",4497,86,878
"4498",4498,580,955
"4499",4499,631,551
"4500",4500,883,859
"4501",4501,591,145
"4502",4502,103,71
"4503",4503,754,171
"4504",4504,917,868
"4505",4505,87,757
"4506",4506,545,523
"4507",4507,528,119
"4508",4508,174,442
"4509",4509,388,888
"4510",4510,74,360
"4511",4511,696,991
"4512",4512,105,47
"4513",4513,815,121
"4514",4514,338,674
"4515",4515,648,386
"4516",4516,280,560
"4517",4517,647,132
"4518",4518,622,798
"4519",4519,813,825
"4520",4520,828,343
"4521",4521,968,423
"4522",4522,130,686
"4523",4523,750,893
"4524",4524,664,205
"4525",4525,430,726
"4526",4526,472,985
"4527",4527,37,814
"4528",4528,902,195
"4529",4529,929,997
"4530",4530,619,76
"4531",4531,302,107
"4532",4532,68,532
"4533",4533,202,752
"4534",4534,716,930
"4535",4535,287,268
"4536",4536,100,271
"4537",4537,975,865
"4538",4538,577,87
"4539",4539,56,712
"4540",4540,756,905
"4541",4541,375,770
"4542",4542,680,214
"4543",4543,882,362
"4544",4544,36,505
"4545",4545,543,236
"4546",4546,13,967
"4547",4547,646,381
"4548",4548,96,830
"4549",4549,428,739
"4550",4550,67,877
"4551",4551,887,663
"4552",4552,786,665
"4553",4553,227,15
"4554",4554,891,659
"4555",4555,318,426
"4556",4556,39,937
"4557",4557,510,23
"4558",4558,921,925
"4559",4559,112,610
"4560",4560,466,58
"4561",4561,316,460
"4562",4562,59,569
"4563",4563,956,441
"4564",4564,179,173
"4565",4565,361,416
"4566",4566,377,225
"4567",4567,775,502
"4568",4568,26,276
"4569",4569,730,920
"4570",4570,191,972
"4571",4571,137,650
"4572",4572,981,471
"4573",4573,911,765
"4574",4574,134,18
"4575",4575,271,199
"4576",4576,633,813
"4577",4577,204,414
"4578",4578,950,65
"4579",4579,431,163
"4580",4580,826,883
"4581",4581,764,927
"4582",4582,32,104
"4583",4583,468,19
"4584",4584,628,375
"4585",4585,250,115
"4586",4586,423,846
"4587",4587,538,692
"4588",4588,197,952
"4589",4589,766,951
"4590",4590,725,169
"4591",4591,235,852
"4592",4592,663,741
"4593",4593,160,593
"4594",4594,309,579
"4595",4595,149,507
"4596",4596,116,805
"4597",4597,457,857
"4598",4598,785,558
"4599",4599,229,9
"4600",4600,745,639
"4601",4601,847,855
"4602",4602,173,319
"4603",4603,930,875
"4604",4604,446,820
"4605",4605,573,304
"4606",4606,494,194
"4607",4607,987,153
"4608",4608,44,111
"4609",4609,840,127
"4610",4610,610,619
"4611",4611,411,833
"4612",4612,282,258
"4613",4613,624,490
"4614",4614,91,668
"4615",4615,188,881
"4616",4616,853,68
"4617",4617,581,648
"4618",4618,783,261
"4619",4619,748,990
"4620",4620,394,940
"4621",4621,614,513
"4622",4622,21,218
"4623",4623,34,867
"4624",4624,252,150
"4625",4625,741,541
"4626",4626,874,424
"4627",4627,776,710
"4628",4628,439,992
"4629",4629,627,181
"4630",4630,379,399
"4631",4631,308,419
"4632",4632,901,715
"4633",4633,762,998
"4634",4634,697,690
"4635",4635,804,361
"4636",4636,934,638
"4637",4637,549,591
"4638",4638,967,727
"4639",4639,248,747
"4640",4640,654,66
"4641",4641,805,167
"4642",4642,516,503
"4643",4643,389,134
"4644",4644,387,580
"4645",4645,595,38
"4646",4646,683,696
"4647",4647,979,641
"4648",4648,296,553
"4649",4649,201,652
"4650",4650,658,626
"4651",4651,291,968
"4652",4652,101,647
"4653",4653,380,1000
"4654",4654,825,259
"4655",4655,896,766
"4656",4656,584,608
"4657",4657,471,476
"4658",4658,676,738
"4659",4659,239,436
"4660",4660,224,340
"4661",4661,945,118
"4662",4662,959,772
"4663",4663,365,445
"4664",4664,794,790
"4665",4665,203,350
"4666",4666,140,308
"4667",4667,753,917
"4668",4668,789,768
"4669",4669,475,300
"4670",4670,747,459
"4671",4671,652,775
"4672",4672,42,283
"4673",4673,6,280
"4674",4674,382,200
"4675",4675,729,84
"4676",4676,905,959
"4677",4677,166,575
"4678",4678,771,536
"4679",4679,265,446
"4680",4680,673,379
"4681",4681,147,874
"4682",4682,258,285
"4683",4683,311,395
"4684",4684,964,365
"4685",4685,7,978
"4686",4686,881,734
"4687",4687,161,339
"4688",4688,487,819
"4689",4689,483,371
"4690",4690,717,297
"4691",4691,582,147
"4692",4692,339,1
"4693",4693,50,796
"4694",4694,210,183
"4695",4695,604,721
"4696",4696,306,590
"4697",4697,221,784
"4698",4698,587,324
"4699",4699,266,806
"4700",4700,520,444
"4701",4701,820,974
"4702",4702,145,530
"4703",4703,314,101
"4704",4704,109,70
"4705",4705,190,408
"4706",4706,946,81
"4707",4707,319,333
"4708",4708,288,8
"4709",4709,233,17
"4710",4710,686,899
"4711",4711,469,595
"4712",4712,164,743
"4713",4713,944,801
"4714",4714,715,404
"4715",4715,536,372
"4716",4716,517,520
"4717",4717,374,217
"4718",4718,194,477
"4719",4719,699,400
"4720",4720,597,702
"4721",4721,808,116
"4722",4722,10,207
"4723",4723,572,35
"4724",4724,962,606
"4725",4725,900,216
"4726",4726,14,241
"4727",4727,507,3
"4728",4728,217,192
"4729",4729,416,578
"4730",4730,226,498
"4731",4731,537,776
"4732",4732,398,522
"4733",4733,135,938
"4734",4734,454,799
"4735",4735,157,751
"4736",4736,818,22
"4737",4737,700,48
"4738",4738,942,753
"4739",4739,923,85
"4740",4740,243,617
"4741",4741,740,178
"4742",4742,530,876
"4743",4743,367,574
"4744",4744,386,621
"4745",4745,743,166
"4746",4746,960,909
"4747",4747,144,112
"4748",4748,484,103
"4749",4749,877,219
"4750",4750,518,949
"4751",4751,781,789
"4752",4752,641,298
"4753",4753,459,478
"4754",4754,811,979
"4755",4755,702,208
"4756",4756,993,565
"4757",4757,27,982
"4758",4758,133,456
"4759",4759,579,618
"4760",4760,276,409
"4761",4761,168,809
"4762",4762,666,588
"4763",4763,904,678
"4764",4764,714,257
"4765",4765,277,29
"4766",4766,360,373
"4767",4767,15,355
"4768",4768,574,230
"4769",4769,81,197
"4770",4770,677,64
"4771",4771,60,571
"4772",4772,326,570
"4773",4773,448,755
"4774",4774,746,871
"4775",4775,919,286
"4776",4776,171,212
"4777",4777,9,117
"4778",4778,40,640
"4779",4779,710,735
"4780",4780,340,826
"4781",4781,441,457
"4782",4782,111,108
"4783",4783,615,5
"4784",4784,71,156
"4785",4785,334,284
"4786",4786,373,535
"4787",4787,996,189
"4788",4788,526,148
"4789",4789,342,49
"4790",4790,304,941
"4791",4791,192,113
"4792",4792,539,302
"4793",4793,390,612
"4794",4794,524,718
"4795",4795,821,603
"4796",4796,94,421
"4797",4797,842,45
"4798",4798,294,391
"4799",4799,669,993
"4800",4800,251,94
"4801",4801,122,843
"4802",4802,990,601
"4803",4803,52,897
"4804",4804,193,922
"4805",4805,104,79
"4806",4806,800,862
"4807",4807,935,587
"4808",4808,292,599
"4809",4809,973,13
"4810",4810,297,493
"4811",4811,497,140
"4812",4812,621,824
"4813",4813,529,625
"4814",4814,893,484
"4815",4815,198,944
"4816",4816,980,858
"4817",4817,618,521
"4818",4818,350,182
"4819",4819,694,948
"4820",4820,832,305
"4821",4821,351,191
"4822",4822,136,609
"4823",4823,769,415
"4824",4824,465,958
"4825",4825,162,149
"4826",4826,515,552
"4827",4827,20,175
"4828",4828,328,237
"4829",4829,908,92
"4830",4830,219,431
"4831",4831,425,164
"4832",4832,829,561
"4833",4833,478,684
"4834",4834,73,582
"4835",4835,834,56
"4836",4836,72,336
"4837",4837,649,866
"4838",4838,268,583
"4839",4839,206,88
"4840",4840,972,251
"4841",4841,644,853
"4842",4842,551,889
"4843",4843,46,797
"4844",4844,903,342
"4845",4845,656,497
"4846",4846,474,653
"4847",4847,565,356
"4848",4848,858,913
"4849",4849,25,322
"4850",4850,120,443
"4851",4851,279,468
"4852",4852,552,239
"4853",4853,290,14
"4854",4854,30,926
"4855",4855,345,338
"4856",4856,205,274
"4857",4857,19,120
"4858",4858,920,110
"4859",4859,177,559
"4860",4860,353,795
"4861",4861,651,895
"4862",4862,561,839
"4863",4863,678,804
"4864",4864,620,264
"4865",4865,395,655
"4866",4866,29,615
"4867",4867,629,473
"4868",4868,583,717
"4869",4869,809,347
"4870",4870,92,228
"4871",4871,925,141
"4872",4872,608,543
"4873",4873,324,27
"4874",4874,937,40
"4875",4875,65,403
"4876",4876,505,227
"4877",4877,924,138
"4878",4878,850,248
"4879",4879,778,518
